1396544517	BTCUSDT	30310.76	0.00176	2022-06-08 23:40:11	0
1396544518	BTCUSDT	30310.75	0.00391	2022-06-08 23:40:11	1
1396544519	BTCUSDT	30310.75	0.00209	2022-06-08 23:40:11	1
1396544520	BTCUSDT	30310.75	0.00329	2022-06-08 23:40:11	1
1396544521	BTCUSDT	30310.76	0.00061	2022-06-08 23:40:12	0
1396544522	BTCUSDT	30310.76	0.00123	2022-06-08 23:40:13	0
1396544523	BTCUSDT	30310.76	0.00233	2022-06-08 23:40:13	0
1396544524	BTCUSDT	30310.75	0.00339	2022-06-08 23:40:13	1
1396544525	BTCUSDT	30310.75	0.01261	2022-06-08 23:40:14	1
1396544526	BTCUSDT	30310.75	0.00266	2022-06-08 23:40:14	1
1396544527	BTCUSDT	30310.75	0.05819	2022-06-08 23:40:14	1
1396544528	BTCUSDT	30310.75	0.00279	2022-06-08 23:40:14	1
1396544529	BTCUSDT	30310.76	0.00195	2022-06-08 23:40:15	0
1396544530	BTCUSDT	30310.76	0.00369	2022-06-08 23:40:15	0
1396544531	BTCUSDT	30310.76	0.00768	2022-06-08 23:40:15	0
1396544532	BTCUSDT	30310.76	0.00467	2022-06-08 23:40:15	0
1396544533	BTCUSDT	30310.76	0.02813	2022-06-08 23:40:15	0
1396544534	BTCUSDT	30310.76	0.01538	2022-06-08 23:40:15	0
1396544535	BTCUSDT	30310.76	0.11480	2022-06-08 23:40:15	0
1396544536	BTCUSDT	30310.75	0.00587	2022-06-08 23:40:15	1
1396544537	BTCUSDT	30310.76	0.00151	2022-06-08 23:40:17	0
1396544538	BTCUSDT	30310.76	0.00198	2022-06-08 23:40:19	0
1396544539	BTCUSDT	30310.76	0.00383	2022-06-08 23:40:19	0
1396544540	BTCUSDT	30310.76	0.00383	2022-06-08 23:40:19	0
1396544541	BTCUSDT	30310.76	0.03082	2022-06-08 23:40:20	0
1396544542	BTCUSDT	30310.76	0.00805	2022-06-08 23:40:20	0
1396544543	BTCUSDT	30310.76	0.06825	2022-06-08 23:40:20	0
1396544544	BTCUSDT	30310.75	0.21686	2022-06-08 23:40:20	1
1396544545	BTCUSDT	30310.75	0.03999	2022-06-08 23:40:20	1
1396544546	BTCUSDT	30310.75	0.00694	2022-06-08 23:40:20	1
1396544547	BTCUSDT	30310.75	0.08818	2022-06-08 23:40:20	1
1396544548	BTCUSDT	30310.76	0.00136	2022-06-08 23:40:20	0
1396544549	BTCUSDT	30310.76	0.01856	2022-06-08 23:40:20	0
1396544550	BTCUSDT	30310.76	0.00350	2022-06-08 23:40:20	0
1396544551	BTCUSDT	30310.76	0.00326	2022-06-08 23:40:20	0
1396544552	BTCUSDT	30310.76	0.00701	2022-06-08 23:40:20	0
1396544553	BTCUSDT	30310.76	0.00387	2022-06-08 23:40:20	0
1396544554	BTCUSDT	30310.76	0.00624	2022-06-08 23:40:20	0
1396544555	BTCUSDT	30310.76	0.01894	2022-06-08 23:40:21	0
1396544556	BTCUSDT	30310.76	0.00997	2022-06-08 23:40:22	0
1396544557	BTCUSDT	30310.76	0.00090	2022-06-08 23:40:22	0
1396544558	BTCUSDT	30310.76	0.00153	2022-06-08 23:40:23	0
1396544559	BTCUSDT	30310.75	0.00733	2022-06-08 23:40:23	1
1396544560	BTCUSDT	30310.75	0.00203	2022-06-08 23:40:23	1
1396544561	BTCUSDT	30310.75	0.00143	2022-06-08 23:40:25	1
1396544562	BTCUSDT	30310.75	0.00653	2022-06-08 23:40:25	1
1396544563	BTCUSDT	30310.76	0.00109	2022-06-08 23:40:25	0
1396544564	BTCUSDT	30310.75	0.00282	2022-06-08 23:40:27	1
1396544565	BTCUSDT	30310.76	0.00060	2022-06-08 23:40:28	0
1396544566	BTCUSDT	30310.76	0.00152	2022-06-08 23:40:29	0
1396544567	BTCUSDT	30310.76	0.00329	2022-06-08 23:40:29	0
1396544568	BTCUSDT	30310.75	0.00968	2022-06-08 23:40:29	1
1396544569	BTCUSDT	30310.76	0.00102	2022-06-08 23:40:30	0
1396544570	BTCUSDT	30310.76	0.01998	2022-06-08 23:40:30	0
1396544571	BTCUSDT	30310.76	0.06082	2022-06-08 23:40:30	0
1396544572	BTCUSDT	30310.76	0.00034	2022-06-08 23:40:30	0
1396544573	BTCUSDT	30310.75	0.00598	2022-06-08 23:40:32	1
1396544574	BTCUSDT	30310.75	0.00553	2022-06-08 23:40:32	1
1396544575	BTCUSDT	30310.75	0.00250	2022-06-08 23:40:33	1
1396544576	BTCUSDT	30310.75	0.00503	2022-06-08 23:40:33	1
1396544577	BTCUSDT	30310.75	0.00342	2022-06-08 23:40:33	1
1396544578	BTCUSDT	30310.75	0.00590	2022-06-08 23:40:34	1
1396544579	BTCUSDT	30310.75	0.00458	2022-06-08 23:40:34	1
1396544580	BTCUSDT	30310.76	0.01239	2022-06-08 23:40:34	0
1396544581	BTCUSDT	30310.76	0.00082	2022-06-08 23:40:34	0
1396544582	BTCUSDT	30310.76	0.00619	2022-06-08 23:40:34	0
1396544583	BTCUSDT	30310.76	0.03275	2022-06-08 23:40:34	0
1396544584	BTCUSDT	30310.76	0.03194	2022-06-08 23:40:34	0
1396544585	BTCUSDT	30310.76	0.00553	2022-06-08 23:40:34	0
1396544586	BTCUSDT	30310.75	0.00207	2022-06-08 23:40:35	1
1396544587	BTCUSDT	30310.76	0.02234	2022-06-08 23:40:35	0
1396544588	BTCUSDT	30310.76	0.00152	2022-06-08 23:40:35	0
1396544589	BTCUSDT	30310.75	0.00112	2022-06-08 23:40:36	1
1396544590	BTCUSDT	30310.75	0.00223	2022-06-08 23:40:36	1
1396544591	BTCUSDT	30310.75	0.00063	2022-06-08 23:40:36	1
1396544592	BTCUSDT	30310.76	0.00244	2022-06-08 23:40:36	0
1396544593	BTCUSDT	30310.76	0.00256	2022-06-08 23:40:36	0
1396544594	BTCUSDT	30310.76	0.00049	2022-06-08 23:40:36	0
1396544595	BTCUSDT	30310.76	0.00054	2022-06-08 23:40:36	0
1396544596	BTCUSDT	30310.76	0.00060	2022-06-08 23:40:36	0
1396544597	BTCUSDT	30310.76	0.00033	2022-06-08 23:40:36	0
1396544598	BTCUSDT	30310.76	0.00084	2022-06-08 23:40:36	0
1396544599	BTCUSDT	30310.76	0.00282	2022-06-08 23:40:36	0
1396544600	BTCUSDT	30310.76	0.00097	2022-06-08 23:40:36	0
1396544601	BTCUSDT	30310.75	0.01314	2022-06-08 23:40:38	1
1396544602	BTCUSDT	30310.75	0.00274	2022-06-08 23:40:38	1
1396544603	BTCUSDT	30310.76	0.00039	2022-06-08 23:40:38	0
1396544604	BTCUSDT	30310.75	0.01267	2022-06-08 23:40:38	1
1396544605	BTCUSDT	30310.76	0.00089	2022-06-08 23:40:39	0
1396544606	BTCUSDT	30310.76	0.00739	2022-06-08 23:40:39	0
