1396757980	BTCUSDT	30385.97	0.00165	2022-06-09 05:28:00	0
1396757981	BTCUSDT	30385.97	0.00097	2022-06-09 05:28:00	0
1396757982	BTCUSDT	30385.96	0.00072	2022-06-09 05:28:00	1
1396757983	BTCUSDT	30385.97	0.00094	2022-06-09 05:28:00	0
1396757984	BTCUSDT	30385.96	0.00138	2022-06-09 05:28:00	1
1396757985	BTCUSDT	30385.97	0.00060	2022-06-09 05:28:00	0
1396757986	BTCUSDT	30385.96	0.00176	2022-06-09 05:28:00	1
1396757987	BTCUSDT	30385.97	0.00241	2022-06-09 05:28:00	0
1396757988	BTCUSDT	30385.96	0.00042	2022-06-09 05:28:00	1
1396757989	BTCUSDT	30385.97	0.00082	2022-06-09 05:28:00	0
1396757990	BTCUSDT	30385.96	0.00127	2022-06-09 05:28:00	1
1396757991	BTCUSDT	30385.97	0.00276	2022-06-09 05:28:00	0
1396757992	BTCUSDT	30385.97	0.00076	2022-06-09 05:28:00	0
1396757993	BTCUSDT	30385.96	0.00215	2022-06-09 05:28:00	1
1396757994	BTCUSDT	30385.97	0.00054	2022-06-09 05:28:00	0
1396757995	BTCUSDT	30385.96	0.00096	2022-06-09 05:28:00	1
1396757996	BTCUSDT	30385.97	0.00066	2022-06-09 05:28:00	0
1396757997	BTCUSDT	30385.97	0.00202	2022-06-09 05:28:00	0
1396757998	BTCUSDT	30385.96	0.01500	2022-06-09 05:28:00	1
1396757999	BTCUSDT	30385.96	0.01500	2022-06-09 05:28:00	1
1396758000	BTCUSDT	30385.96	0.02179	2022-06-09 05:28:00	1
1396758001	BTCUSDT	30385.97	0.02083	2022-06-09 05:28:00	0
1396758002	BTCUSDT	30385.96	0.00068	2022-06-09 05:28:00	1
1396758003	BTCUSDT	30385.97	0.28511	2022-06-09 05:28:00	0
1396758004	BTCUSDT	30385.97	0.03769	2022-06-09 05:28:00	0
1396758005	BTCUSDT	30385.96	0.00080	2022-06-09 05:28:00	1
1396758006	BTCUSDT	30385.97	0.00132	2022-06-09 05:28:01	0
1396758007	BTCUSDT	30385.96	0.00065	2022-06-09 05:28:01	1
1396758008	BTCUSDT	30385.96	0.00218	2022-06-09 05:28:02	1
1396758009	BTCUSDT	30385.97	0.00154	2022-06-09 05:28:03	0
1396758010	BTCUSDT	30385.96	0.00703	2022-06-09 05:28:03	1
1396758011	BTCUSDT	30385.96	0.00805	2022-06-09 05:28:03	1
1396758012	BTCUSDT	30385.96	0.00184	2022-06-09 05:28:04	1
1396758013	BTCUSDT	30385.97	0.00049	2022-06-09 05:28:05	0
1396758014	BTCUSDT	30385.97	0.00155	2022-06-09 05:28:05	0
1396758015	BTCUSDT	30385.96	0.00412	2022-06-09 05:28:05	1
1396758016	BTCUSDT	30385.97	0.00142	2022-06-09 05:28:07	0
1396758017	BTCUSDT	30385.97	0.00599	2022-06-09 05:28:07	0
1396758018	BTCUSDT	30385.97	0.02189	2022-06-09 05:28:07	0
1396758019	BTCUSDT	30385.97	0.00221	2022-06-09 05:28:08	0
1396758020	BTCUSDT	30385.96	0.12530	2022-06-09 05:28:08	1
1396758021	BTCUSDT	30385.97	0.00154	2022-06-09 05:28:09	0
